6.240763068199157715e-01,3.592118322849273682e-01,2.964610457420349121e-01,2.371184825897216797e-01,1.953256279230117798e-01,1.784856617450714111e-01,1.620702594518661499e-01,1.497101336717605591e-01,1.253516972064971924e-01,1.159296780824661255e-01,1.152459457516670227e-01,1.052138805389404297e-01,9.253705292940139771e-02,9.548009186983108521e-02,7.813213765621185303e-02,7.702242583036422729e-02,8.052376657724380493e-02,6.826145946979522705e-02,5.861383303999900818e-02,6.438306719064712524e-02,5.553245916962623596e-02,6.348998099565505981e-02,5.411892011761665344e-02,4.675138369202613831e-02,4.838933050632476807e-02,4.078169167041778564e-02,4.556523263454437256e-02,3.676304593682289124e-02,3.867389261722564697e-02,4.362199082970619202e-02,4.000538215041160583e-02,3.168190270662307739e-02,3.446533530950546265e-02,3.180683404207229614e-02,2.660391852259635925e-02,2.690809033811092377e-02,2.274823002517223358e-02,2.469723112881183624e-02,2.555637992918491364e-02,2.525744400918483734e-02,2.061665616929531097e-02,2.256722003221511841e-02,2.565460279583930969e-02,1.659694872796535492e-02,1.811784878373146057e-02,2.166546508669853210e-02,1.569553278386592865e-02,1.766103878617286682e-02,1.548840478062629700e-02,1.326355990022420883e-02
3.472158014774322510e-01,3.920005261898040771e-01,1.972431987524032593e-01,1.750444918870925903e-01,1.730454415082931519e-01,1.431519389152526855e-01,1.842161566019058228e-01,1.450529843568801880e-01,1.139162480831146240e-01,1.427594572305679321e-01,1.015145480632781982e-01,1.164830476045608521e-01,1.549068391323089600e-01,7.228196412324905396e-02,1.141711845993995667e-01,1.058232709765434265e-01,9.403798729181289673e-02,6.989333033561706543e-02,1.301827132701873779e-01,7.706795632839202881e-02,7.444618642330169678e-02,7.480092346668243408e-02,4.888097941875457764e-02,7.518218457698822021e-02,6.906093657016754150e-02,6.777700781822204590e-02,6.918104737997055054e-02,6.443919241428375244e-02,6.376320868730545044e-02,6.536040455102920532e-02,5.724873021245002747e-02,5.042771995067596436e-02,7.005836069583892822e-02,6.673176586627960205e-02,6.248782947659492493e-02,5.388408899307250977e-02,7.371995598077774048e-02,7.886486500501632690e-02,5.469991266727447510e-02,7.697615772485733032e-02,5.107565969228744507e-02,6.378719955682754517e-02,4.291552677750587463e-02,5.183190479874610901e-02,5.903781950473785400e-02,5.754528567194938660e-02,5.902036651968955994e-02,5.707564577460289001e-02,5.672074481844902039e-02,5.539165064692497253e-02
